24.6,93790,647.1
24.6,93790,647.1
24.6,93789,647.19
24.6,93786,647.46
24.6,93791,647.02
24.6,93786,647.46
24.6,93788,647.28
24.6,93781,647.9
24.6,93785,647.55
24.6,93787,647.37
24.6,93784,647.64
24.6,93787,647.37
24.6,93786,647.46
24.6,93784,647.64
24.6,93791,647.02
24.6,93789,647.19
24.6,93790,647.1
24.6,93792,646.93
24.6,93782,647.81
24.7,93791,647.02
24.6,93784,647.64
24.6,93790,647.1
24.6,93793,646.84
24.6,93788,647.28
24.7,93792,646.93
24.7,93784,647.64
24.7,93787,647.37
24.7,93786,647.46
24.7,93783,647.72
24.7,93788,647.28
24.7,93786,647.46
24.7,93787,647.37
24.7,93790,647.1
24.7,93787,647.37
24.7,93786,647.46
24.7,93791,647.02
24.7,93790,647.1
24.7,93788,647.28
24.7,93784,647.64
24.7,93788,647.28
24.7,93789,647.19
24.7,93790,647.1
24.7,93788,647.28
24.7,93790,647.1
24.7,93791,647.02
24.7,93792,646.93
24.7,93789,647.19
24.7,93789,647.19
24.7,93790,647.1
24.7,93790,647.1
24.7,93789,647.19
24.6,93785,647.55
24.7,93789,647.19
24.6,93785,647.55
24.7,93788,647.28
24.6,93782,647.81
24.7,93794,646.75
24.6,93792,646.93
24.7,93793,646.84
24.6,93790,647.1
24.6,93790,647.1
24.6,93789,647.19
24.6,93791,647.02
24.7,93789,647.19
24.7,93790,647.1
24.7,93787,647.37
24.7,93799,646.31
24.6,93782,647.81
24.7,93788,647.28
24.7,93786,647.46
24.7,93791,647.02
24.7,93790,647.1
24.7,93783,647.72
24.7,93791,647.02
24.7,93788,647.28
24.7,93784,647.64
24.7,93789,647.19
24.7,93791,647.02
24.7,93785,647.55
24.7,93787,647.37
24.7,93787,647.37
24.7,93797,646.48
24.7,93790,647.1
24.7,93788,647.28
24.7,93787,647.37
24.7,93790,647.1
24.7,93789,647.19
24.7,93792,646.93
24.7,93792,646.93
24.7,93794,646.75
24.7,93792,646.93
24.7,93789,647.19
24.7,93793,646.84
24.7,93787,647.37
24.7,93791,647.02
24.7,93787,647.37
24.7,93788,647.28
24.7,93791,647.02
24.7,93791,647.02
24.7,93785,647.55
24.7,93784,647.64
24.7,93783,647.72
24.7,93790,647.1
24.7,93784,647.64
24.6,93785,647.55
24.7,93788,647.28
24.7,93795,646.66
24.7,93788,647.28
24.7,93790,647.1
24.7,93791,647.02
24.7,93789,647.19
24.7,93795,646.66
24.7,93785,647.55
24.7,93790,647.1
24.7,93788,647.28
24.7,93792,646.93
24.7,93793,646.84
24.7,93787,647.37
24.7,93790,647.1
24.7,93786,647.46
24.7,93794,646.75
24.7,93787,647.37
24.7,93790,647.1
24.7,93790,647.1
24.7,93793,646.84
24.7,93790,647.1
24.7,93791,647.02
24.7,93792,646.93
24.7,93794,646.75
24.7,93788,647.28
24.7,93793,646.84
24.7,93786,647.46
24.7,93786,647.46
24.7,93789,647.19
24.7,93792,646.93
24.7,93794,646.75
24.7,93787,647.37
24.7,93794,646.75
24.7,93795,646.66
24.7,93786,647.46
24.7,93788,647.28
24.7,93787,647.37
24.7,93789,647.19
24.7,93789,647.19
24.7,93794,646.75
24.7,93793,646.84
24.7,93794,646.75
24.7,93791,647.02
24.7,93792,646.93
24.7,93790,647.1
24.7,93796,646.57
24.7,93794,646.75
24.7,93789,647.19
24.7,93791,647.02
24.7,93791,647.02
24.7,93793,646.84
24.7,93790,647.1
24.7,93792,646.93
24.7,93791,647.02
24.7,93794,646.75
24.7,93790,647.1
24.7,93794,646.75
24.7,93787,647.37
24.7,93793,646.84
24.7,93793,646.84
24.7,93792,646.93
24.7,93790,647.1
24.7,93792,646.93
24.7,93789,647.19
24.7,93789,647.19
24.7,93788,647.28
24.7,93789,647.19
24.7,93787,647.37
24.7,93788,647.28
24.7,93791,647.02
24.7,93798,646.4
24.7,93788,647.28
24.7,93790,647.1
24.7,93794,646.75
24.7,93791,647.02
24.7,93789,647.19
24.7,93798,646.4
24.7,93791,647.02
24.7,93793,646.84
24.7,93789,647.19
24.7,93795,646.66
24.7,93797,646.48
24.7,93792,646.93
24.7,93788,647.28
24.7,93783,647.72
24.7,93791,647.02
24.7,93791,647.02
24.7,93791,647.02
24.7,93787,647.37
24.7,93791,647.02
24.7,93794,646.75
24.7,93795,646.66
24.7,93792,646.93
24.7,93787,647.37
24.7,93792,646.93
24.7,93794,646.75
24.7,93793,646.84
24.7,93793,646.84
24.7,93789,647.19
24.7,93790,647.1
24.6,93789,647.19
24.6,93795,646.66
24.6,93792,646.93
24.6,93790,647.1
24.6,93790,647.1
24.6,93779,648.08
24.6,93786,647.46
24.6,93794,646.75
24.6,93788,647.28
24.6,93785,647.55
24.6,93793,646.84
24.6,93793,646.84
24.6,93792,646.93
24.6,93788,647.28
24.6,93795,646.66
24.6,93792,646.93
24.6,93789,647.19
24.6,93794,646.75
24.6,93786,647.46
24.6,93789,647.19
24.6,93795,646.66
24.6,93791,647.02
24.6,93791,647.02
24.6,93793,646.84
24.6,93787,647.37
24.6,93791,647.02
24.6,93796,646.57
24.6,93797,646.48
24.6,93790,647.1
24.6,93793,646.84
24.6,93793,646.84
24.6,93796,646.57
24.6,93797,646.48
24.6,93793,646.84
24.6,93792,646.93
24.6,93792,646.93
24.6,93795,646.66
24.6,93792,646.93
24.6,93788,647.28
24.6,93790,647.1
24.6,93790,647.1
24.6,93786,647.46
24.6,93794,646.75
24.6,93794,646.75
24.6,93794,646.75
24.6,93788,647.28
24.6,93794,646.75
24.6,93794,646.75
24.6,93795,646.66
24.6,93792,646.93
24.5,93793,646.84
24.6,93795,646.66
24.6,93798,646.4
24.6,93797,646.48
24.6,93790,647.1
24.6,93793,646.84
24.6,93797,646.48
24.5,93793,646.84
24.5,93795,646.66
24.5,93792,646.93
24.5,93789,647.19
24.5,93793,646.84
24.5,93795,646.66
24.5,93794,646.75
24.5,93792,646.93
24.5,93789,647.19
24.6,93799,646.31
24.5,93797,646.48
24.5,93797,646.48
24.5,93796,646.57
24.5,93791,647.02
24.5,93795,646.66
24.5,93797,646.48
24.5,93798,646.4
24.5,93797,646.48
24.5,93790,647.1
24.5,93796,646.57
24.5,93795,646.66
24.5,93797,646.48
24.5,93796,646.57
24.5,93800,646.22
24.5,93797,646.48
24.5,93796,646.57
24.5,93797,646.48
24.5,93800,646.22
24.5,93793,646.84
24.5,93799,646.31
24.5,93794,646.75
24.5,93798,646.4
24.5,93793,646.84
24.5,93792,646.93
24.5,93793,646.84
24.5,93806,645.69
24.5,93793,646.84
24.5,93804,645.86
24.5,93798,646.4
24.5,93798,646.4
24.5,93790,647.1
24.5,93796,646.57
24.5,93793,646.84
24.5,93798,646.4
24.5,93793,646.84
24.5,93794,646.75
24.5,93797,646.48
24.4,93789,647.19
24.5,93800,646.22
24.5,93792,646.93
24.5,93791,647.02
24.5,93797,646.48
24.5,93799,646.31
24.5,93798,646.4
24.5,93796,646.57
24.4,93795,646.66
24.5,93800,646.22
24.5,93799,646.31
24.4,93795,646.66
24.4,93795,646.66
24.4,93798,646.4
24.4,93799,646.31
24.5,93801,646.13
24.5,93793,646.84
24.4,93794,646.75
24.4,93800,646.22
24.5,93797,646.48
24.5,93800,646.22
24.4,93793,646.84
24.5,93801,646.13
24.5,93797,646.48
24.5,93799,646.31
24.5,93796,646.57
24.5,93797,646.48
24.5,93798,646.4
24.5,93794,646.75
24.5,93793,646.84
24.5,93801,646.13
24.5,93800,646.22
24.5,93800,646.22
24.5,93801,646.13
24.5,93803,645.95
24.5,93805,645.78
24.5,93797,646.48
24.5,93802,646.04
24.5,93798,646.4
24.5,93799,646.31
24.5,93802,646.04
24.5,93804,645.86
24.5,93791,647.02
24.5,93801,646.13
24.5,93800,646.22
24.5,93792,646.93
24.5,93800,646.22
24.5,93797,646.48
24.5,93797,646.48
24.5,93808,645.51
24.5,93802,646.04
24.5,93795,646.66
24.5,93801,646.13
24.5,93797,646.48
24.5,93800,646.22
24.5,93803,645.95
24.5,93803,645.95
24.5,93796,646.57
24.5,93802,646.04
24.5,93799,646.31
24.5,93807,645.6
24.5,93799,646.31
24.5,93804,645.86
24.5,93802,646.04
24.5,93792,646.93
24.5,93795,646.66
24.5,93802,646.04
24.5,93797,646.48
24.5,93799,646.31
24.5,93802,646.04
24.5,93793,646.84
24.5,93805,645.78
24.5,93796,646.57
24.5,93800,646.22
24.5,93801,646.13
24.4,93793,646.84
24.5,93798,646.4
24.5,93801,646.13
24.5,93798,646.4
24.5,93801,646.13
24.5,93798,646.4
24.5,93804,645.86
24.5,93802,646.04
24.5,93801,646.13
24.5,93798,646.4
24.5,93798,646.4
24.5,93800,646.22
24.5,93797,646.48
24.5,93795,646.66
24.5,93804,645.86
24.5,93797,646.48
24.5,93800,646.22
24.5,93799,646.31
24.5,93794,646.75
24.5,93801,646.13
24.5,93798,646.4
24.5,93799,646.31
24.5,93798,646.4
24.5,93804,645.86
24.5,93795,646.66
24.5,93792,646.93
24.5,93796,646.57
24.5,93802,646.04
24.5,93796,646.57
24.5,93795,646.66
24.5,93794,646.75
24.5,93796,646.57
24.5,93803,645.95
24.5,93802,646.04
24.5,93797,646.48
24.6,93801,646.13
24.6,93801,646.13
24.5,93795,646.66
24.5,93804,645.86
24.5,93800,646.22
24.5,93796,646.57
24.5,93799,646.31
24.5,93798,646.4
24.5,93800,646.22
24.5,93800,646.22
24.5,93799,646.31
24.5,93804,645.86
24.6,93802,646.04
24.5,93801,646.13
24.5,93799,646.31
24.6,93802,646.04
24.6,93802,646.04
24.5,93798,646.4
24.5,93794,646.75
24.5,93797,646.48
24.5,93805,645.78
24.5,93801,646.13
24.5,93797,646.48
24.5,93804,645.86
24.5,93795,646.66
24.5,93798,646.4
24.5,93797,646.48
24.5,93798,646.4
24.5,93796,646.57
24.5,93793,646.84
24.5,93797,646.48
24.5,93807,645.6
24.5,93796,646.57
24.5,93801,646.13
24.5,93802,646.04
24.5,93801,646.13
24.5,93800,646.22
24.5,93799,646.31
24.5,93797,646.48
24.5,93803,645.95
24.5,93800,646.22
24.5,93801,646.13
24.5,93800,646.22
24.5,93800,646.22
24.5,93798,646.4
24.5,93797,646.48
24.5,93801,646.13
24.5,93803,645.95
24.5,93806,645.69
24.5,93798,646.4
24.5,93799,646.31
24.5,93803,645.95
24.5,93800,646.22
24.5,93805,645.78
24.5,93799,646.31
24.5,93804,645.86
24.5,93798,646.4
24.5,93801,646.13
24.5,93804,645.86
24.5,93802,646.04
24.5,93801,646.13
24.5,93807,645.6
24.5,93802,646.04
24.5,93801,646.13
24.5,93802,646.04
24.5,93798,646.4
24.5,93804,645.86
24.5,93806,645.69
24.5,93802,646.04
24.5,93808,645.51
24.5,93800,646.22
24.5,93808,645.51
24.5,93805,645.78
24.5,93805,645.78
24.5,93805,645.78
24.5,93804,645.86
24.5,93809,645.42
24.5,93802,646.04
24.5,93806,645.69
24.5,93805,645.78
24.5,93807,645.6
24.5,93811,645.24
24.5,93808,645.51
24.5,93806,645.69
24.5,93803,645.95
24.5,93809,645.42
24.5,93808,645.51
24.5,93808,645.51
24.5,93809,645.42
24.5,93804,645.86
24.5,93805,645.78
24.5,93814,644.98
24.5,93806,645.69
24.5,93806,645.69
24.6,93807,645.6
24.6,93805,645.78
24.6,93801,646.13
24.7,93804,645.86
24.8,93807,645.6
24.7,93806,645.69
24.7,93804,645.86
24.7,93808,645.51
24.7,93808,645.51
24.7,93804,645.86
24.7,93808,645.51
24.7,93806,645.69
24.6,93808,645.51
24.6,93808,645.51
24.6,93810,645.33
24.6,93807,645.6
24.6,93806,645.69
24.6,93807,645.6
24.6,93806,645.69
24.6,93807,645.6
24.6,93809,645.42
24.6,93803,645.95
24.6,93807,645.6
24.6,93812,645.15
24.6,93811,645.24
24.6,93811,645.24
24.6,93808,645.51
24.6,93808,645.51
24.6,93806,645.69
24.6,93808,645.51
24.6,93808,645.51
24.6,93807,645.6
24.6,93804,645.86
24.6,93809,645.42
24.6,93805,645.78
24.6,93804,645.86
24.6,93811,645.24
24.6,93810,645.33
24.7,93813,645.07
24.7,93804,645.86
24.7,93808,645.51
24.8,93806,645.69
24.8,93799,646.31
24.8,93807,645.6
24.9,93804,645.86
24.9,93808,645.51
24.8,93804,645.86
24.8,93810,645.33
24.8,93810,645.33
24.8,93804,645.86
24.8,93807,645.6
24.8,93804,645.86
24.8,93800,646.22
24.8,93806,645.69
24.8,93806,645.69
24.8,93803,645.95
24.8,93804,645.86
24.8,93803,645.95
24.7,93799,646.31
24.7,93805,645.78
24.8,93801,646.13
24.8,93802,646.04
24.9,93807,645.6
24.9,93807,645.6
24.9,93801,646.13
24.9,93810,645.33
24.9,93805,645.78
25.0,93804,645.86
25.1,93798,646.4
25.1,93802,646.04
25.2,93801,646.13
25.1,93801,646.13
25.1,93802,646.04
25.1,93799,646.31
25.1,93793,646.84
25.1,93804,645.86
25.0,93798,646.4
25.0,93793,646.84
25.0,93806,645.69
25.0,93807,645.6
25.0,93804,645.86
25.0,93805,645.78
24.9,93804,645.86
24.9,93804,645.86
24.9,93805,645.78
24.9,93805,645.78
24.9,93804,645.86
24.9,93808,645.51
24.9,93800,646.22
24.9,93804,645.86
24.9,93800,646.22
24.9,93803,645.95
24.9,93802,646.04
24.9,93802,646.04
24.9,93800,646.22
24.9,93801,646.13
24.8,93791,647.02
24.9,93800,646.22
24.9,93806,645.69
24.9,93803,645.95
24.8,93802,646.04
24.9,93809,645.42
24.9,93804,645.86
24.8,93798,646.4
24.9,93803,645.95
24.9,93805,645.78
24.9,93798,646.4
24.9,93803,645.95
24.9,93803,645.95
24.9,93800,646.22
24.9,93795,646.66
24.9,93796,646.57
24.9,93802,646.04
24.9,93800,646.22
24.9,93793,646.84
24.9,93796,646.57
24.9,93800,646.22
24.9,93801,646.13
24.9,93802,646.04
25.0,93799,646.31
25.0,93803,645.95
25.0,93794,646.75
25.0,93798,646.4
25.0,93800,646.22
25.1,93803,645.95
25.1,93806,645.69
25.0,93800,646.22
25.0,93794,646.75
25.0,93801,646.13
25.0,93795,646.66
25.0,93799,646.31
25.0,93798,646.4
25.0,93803,645.95
